Broker,VM ID,VM Load,Total Execution Time
DatacenterBrokerPSO,23,0.01,892
DatacenterBrokerPSO,24,0.01,892
DatacenterBrokerPSO,25,0.01,892
DatacenterBrokerPSO,26,0.01,892
DatacenterBrokerPSO,27,0,892
DatacenterBrokerPSO,28,0.01,892
DatacenterBrokerPSO,29,0,892
DatacenterBrokerPSO,30,0.01,892
DatacenterBrokerPSO,31,0,892
DatacenterBrokerPSO,32,0.01,892
DatacenterBrokerPSO,33,0.01,892
DatacenterBrokerPSO,34,0,892
DatacenterBrokerPSO,35,0,892
DatacenterBrokerPSO,36,0.01,892
DatacenterBrokerPSO,37,0.01,892
DatacenterBrokerPSO,38,0,892
DatacenterBrokerPSO,39,0,892
DatacenterBrokerPSO,40,0.01,892
DatacenterBrokerPSO,41,0.01,892
DatacenterBrokerPSO,42,0.01,892
DatacenterBrokerPSO,43,0.01,892
DatacenterBrokerPSO,44,0.01,892
DatacenterBrokerPSO,45,0,892
DatacenterBrokerPSO,46,0,892
DatacenterBrokerPSO,47,0,892
DatacenterBrokerPSO,48,0,892
DatacenterBrokerPSO,49,0,892
DatacenterBrokerPSO,50,0,892
DatacenterBrokerPSO,51,0,892
DatacenterBrokerPSO,52,0,892
DatacenterBrokerPSO,53,0.01,892
DatacenterBrokerPSO,54,0,892
DatacenterBrokerPSO,55,0.01,892
DatacenterBrokerPSO,56,0.01,892
DatacenterBrokerPSO,57,0.01,892
DatacenterBrokerPSO,58,0.01,892
DatacenterBrokerPSO,59,0.01,892
DatacenterBrokerPSO,60,0.01,892
DatacenterBrokerPSO,61,0.01,892
DatacenterBrokerPSO,62,0,892
DatacenterBrokerPSO,63,0.01,892
DatacenterBrokerPSO,64,0.01,892
DatacenterBrokerPSO,65,0,892
DatacenterBrokerPSO,66,0,892
DatacenterBrokerPSO,67,0.01,892
DatacenterBrokerPSO,68,0,892
DatacenterBrokerPSO,69,0.01,892
DatacenterBrokerPSO,70,0.01,892
DatacenterBrokerPSO,71,0.01,892
DatacenterBrokerPSO,72,0,892
DatacenterBrokerPSO,73,0.01,892
DatacenterBrokerPSO,74,0,892
DatacenterBrokerPSO,75,0,892
DatacenterBrokerPSO,76,0,892
DatacenterBrokerPSO,77,0.01,892
DatacenterBrokerPSO,78,0.01,892
DatacenterBrokerPSO,79,0.02,892
DatacenterBrokerPSO,80,0,892
DatacenterBrokerPSO,81,0.01,892
DatacenterBrokerPSO,82,0,892
DatacenterBrokerPSO,83,0,892
DatacenterBrokerPSO,84,0.02,892
DatacenterBrokerPSO,85,0.01,892
DatacenterBrokerPSO,86,0.01,892
DatacenterBrokerPSO,87,0.01,892
DatacenterBrokerPSO,88,0.01,892
DatacenterBrokerPSO,89,0.01,892
DatacenterBrokerPSO,90,0,892
DatacenterBrokerPSO,91,0,892
DatacenterBrokerPSO,92,0.01,892
DatacenterBrokerPSO,93,0,892
DatacenterBrokerPSO,94,0.01,892
DatacenterBrokerPSO,95,0,892
DatacenterBrokerPSO,96,0.01,892
DatacenterBrokerPSO,97,0.02,892
DatacenterBrokerPSO,98,0,892
DatacenterBrokerPSO,99,0,892
DatacenterBrokerPSO,100,0.01,892
DatacenterBrokerPSO,101,0.01,892
DatacenterBrokerPSO,102,0.01,892
DatacenterBrokerPSO,103,0.01,892
DatacenterBrokerPSO,104,0.01,892
DatacenterBrokerPSO,105,0,892
DatacenterBrokerPSO,106,0.01,892
DatacenterBrokerPSO,107,0,892
DatacenterBrokerPSO,108,0.01,892
DatacenterBrokerPSO,109,0,892
DatacenterBrokerPSO,110,0.01,892
DatacenterBrokerPSO,111,0,892
DatacenterBrokerPSO,112,0.01,892
DatacenterBrokerPSO,113,0.01,892
DatacenterBrokerPSO,114,0.01,892
DatacenterBrokerPSO,115,0.01,892
DatacenterBrokerPSO,116,0,892
DatacenterBrokerPSO,117,0.01,892
DatacenterBrokerPSO,118,0.01,892
DatacenterBrokerPSO,119,0.01,892
DatacenterBrokerPSO,120,0.01,892
DatacenterBrokerPSO,121,0.02,892
DatacenterBrokerPSO,122,0.01,892
DatacenterBrokerPSO,123,0.01,892
DatacenterBrokerPSO,124,0.01,892
DatacenterBrokerPSO,125,0.01,892
DatacenterBrokerPSO,126,0.01,892
DatacenterBrokerPSO,127,0.05,892
DatacenterBrokerHeuristic,0,0,2092
DatacenterBrokerHeuristic,1,0.01,2092
DatacenterBrokerHeuristic,2,0,2092
DatacenterBrokerHeuristic,3,0,2092
DatacenterBrokerHeuristic,4,0.01,2092
DatacenterBrokerHeuristic,5,0,2092
DatacenterBrokerHeuristic,6,0.01,2092
DatacenterBrokerHeuristic,7,0.01,2092
DatacenterBrokerHeuristic,8,0.01,2092
DatacenterBrokerHeuristic,9,0.01,2092
DatacenterBrokerHeuristic,10,0.01,2092
DatacenterBrokerHeuristic,11,0.01,2092
DatacenterBrokerHeuristic,12,0.01,2092
DatacenterBrokerHeuristic,13,0.01,2092
DatacenterBrokerHeuristic,14,0.01,2092
DatacenterBrokerHeuristic,15,0.01,2092
DatacenterBrokerHeuristic,16,0.01,2092
DatacenterBrokerHeuristic,17,0.01,2092
DatacenterBrokerHeuristic,18,0.01,2092
DatacenterBrokerHeuristic,19,0.01,2092
DatacenterBrokerHeuristic,20,0,2092
DatacenterBrokerHeuristic,21,0.01,2092
DatacenterBrokerHeuristic,22,0.01,2092
DatacenterBrokerHeuristic,23,0,2092
DatacenterBrokerHeuristic,24,0.01,2092
DatacenterBrokerHeuristic,25,0.01,2092
DatacenterBrokerHeuristic,26,0.01,2092
DatacenterBrokerHeuristic,27,0.01,2092
DatacenterBrokerHeuristic,28,0,2092
DatacenterBrokerHeuristic,29,0,2092
DatacenterBrokerHeuristic,30,0,2092
DatacenterBrokerHeuristic,31,0.01,2092
DatacenterBrokerHeuristic,32,0,2092
DatacenterBrokerHeuristic,33,0.01,2092
DatacenterBrokerHeuristic,34,0.01,2092
DatacenterBrokerHeuristic,35,0.01,2092
DatacenterBrokerHeuristic,36,0.01,2092
DatacenterBrokerHeuristic,37,0,2092
DatacenterBrokerHeuristic,38,0.01,2092
DatacenterBrokerHeuristic,39,0.01,2092
DatacenterBrokerHeuristic,40,0.01,2092
DatacenterBrokerHeuristic,41,0.01,2092
DatacenterBrokerHeuristic,42,0,2092
DatacenterBrokerHeuristic,43,0.01,2092
DatacenterBrokerHeuristic,44,0.01,2092
DatacenterBrokerHeuristic,45,0,2092
DatacenterBrokerHeuristic,46,0,2092
DatacenterBrokerHeuristic,47,0.01,2092
DatacenterBrokerHeuristic,48,0.01,2092
DatacenterBrokerHeuristic,49,0.01,2092
DatacenterBrokerHeuristic,50,0.01,2092
DatacenterBrokerHeuristic,51,0.01,2092
DatacenterBrokerHeuristic,52,0.01,2092
DatacenterBrokerHeuristic,53,0.01,2092
DatacenterBrokerHeuristic,54,0.01,2092
DatacenterBrokerHeuristic,55,0.01,2092
DatacenterBrokerHeuristic,56,0.01,2092
DatacenterBrokerHeuristic,57,0.01,2092
DatacenterBrokerHeuristic,58,0,2092
DatacenterBrokerHeuristic,59,0.02,2092
DatacenterBrokerHeuristic,60,0,2092
DatacenterBrokerHeuristic,61,0.01,2092
DatacenterBrokerHeuristic,62,0,2092
DatacenterBrokerHeuristic,63,0.01,2092
DatacenterBrokerHeuristic,64,0.01,2092
DatacenterBrokerHeuristic,65,0,2092
DatacenterBrokerHeuristic,66,0,2092
DatacenterBrokerHeuristic,67,0.01,2092
DatacenterBrokerHeuristic,68,0.01,2092
DatacenterBrokerHeuristic,69,0.01,2092
DatacenterBrokerHeuristic,70,0.01,2092
DatacenterBrokerHeuristic,71,0.01,2092
DatacenterBrokerHeuristic,72,0.01,2092
DatacenterBrokerHeuristic,73,0.01,2092
DatacenterBrokerHeuristic,74,0.02,2092
DatacenterBrokerHeuristic,75,0,2092
DatacenterBrokerHeuristic,76,0.01,2092
DatacenterBrokerHeuristic,77,0.01,2092
DatacenterBrokerHeuristic,78,0.01,2092
DatacenterBrokerHeuristic,79,0,2092
DatacenterBrokerHeuristic,80,0.02,2092
DatacenterBrokerHeuristic,81,0.01,2092
DatacenterBrokerHeuristic,82,0.01,2092
DatacenterBrokerHeuristic,83,0,2092
DatacenterBrokerHeuristic,84,0.01,2092
DatacenterBrokerHeuristic,85,0.02,2092
DatacenterBrokerHeuristic,86,0.01,2092
DatacenterBrokerHeuristic,87,0,2092
DatacenterBrokerHeuristic,88,0.01,2092
DatacenterBrokerHeuristic,89,0.01,2092
DatacenterBrokerHeuristic,90,0.01,2092
DatacenterBrokerHeuristic,91,0.01,2092
DatacenterBrokerHeuristic,92,0.01,2092
DatacenterBrokerHeuristic,93,0.01,2092
DatacenterBrokerHeuristic,94,0.01,2092
DatacenterBrokerHeuristic,95,0.01,2092
DatacenterBrokerHeuristic,96,0.01,2092
DatacenterBrokerHeuristic,97,0.01,2092
DatacenterBrokerHeuristic,98,0.01,2092
DatacenterBrokerHeuristic,99,0.01,2092
DatacenterBrokerHeuristic,100,0.01,2092
DatacenterBrokerHeuristic,101,0.01,2092
DatacenterBrokerHeuristic,102,0.02,2092
DatacenterBrokerHeuristic,103,0.01,2092
DatacenterBrokerHeuristic,104,0,2092
DatacenterBrokerHeuristic,105,0.01,2092
DatacenterBrokerHeuristic,106,0,2092
DatacenterBrokerHeuristic,107,0,2092
DatacenterBrokerHeuristic,108,0,2092
DatacenterBrokerHeuristic,109,0.01,2092
DatacenterBrokerHeuristic,110,0.01,2092
DatacenterBrokerHeuristic,111,0.01,2092
DatacenterBrokerHeuristic,112,0.02,2092
DatacenterBrokerHeuristic,113,0.01,2092
DatacenterBrokerHeuristic,114,0.01,2092
DatacenterBrokerHeuristic,115,0.01,2092
DatacenterBrokerHeuristic,116,0.01,2092
DatacenterBrokerHeuristic,117,0.01,2092
DatacenterBrokerHeuristic,118,0.01,2092
DatacenterBrokerHeuristic,119,0.01,2092
DatacenterBrokerHeuristic,120,0.01,2092
DatacenterBrokerHeuristic,121,0.01,2092
DatacenterBrokerHeuristic,122,0.01,2092
DatacenterBrokerHeuristic,123,0,2092
DatacenterBrokerHeuristic,124,0,2092
DatacenterBrokerHeuristic,125,0.01,2092
DatacenterBrokerHeuristic,126,0,2092
DatacenterBrokerHeuristic,127,0,2092
