Broker,Cloudlet ID,VM ID,Execution Time,Start Time,Finish Time,CPU Utilization Start,CPU Utilization Finish
DatacenterBrokerSimple,0,0,21,0,22,1,1
DatacenterBrokerSimple,1,1,37,0,37,1,1
DatacenterBrokerSimple,2,0,22,22,43,1,1
DatacenterBrokerSimple,4,0,30,43,73,1,1
DatacenterBrokerSimple,3,1,36,38,73,1,1
DatacenterBrokerPSO,0,0,21,0,22,1,1
DatacenterBrokerPSO,3,1,36,0,36,1,1
DatacenterBrokerPSO,1,0,29,22,51,1,1
DatacenterBrokerPSO,2,0,21,51,73,1,1
DatacenterBrokerPSO,4,1,38,36,74,1,1
DatacenterBrokerHeuristic,0,1,27,0,27,1,1
DatacenterBrokerHeuristic,1,0,29,0,29,1,1
DatacenterBrokerHeuristic,2,1,27,28,55,1,1
DatacenterBrokerHeuristic,3,0,28,30,57,1,1
DatacenterBrokerHeuristic,4,1,38,55,93,1,1
