Broker,VM ID,VM Load,Total Execution Time
DatacenterBrokerSimple,0,0.5,3748
DatacenterBrokerSimple,1,0.5,3748
DatacenterBrokerPSO,0,0.83,5629
DatacenterBrokerPSO,1,0.17,5629
DatacenterBrokerHeuristic,0,0.5,3595
DatacenterBrokerHeuristic,1,0.5,3595
