Broker,VM ID,VM Load,Total Execution Time
DatacenterBrokerSimple,0,0.34,6120
DatacenterBrokerSimple,1,0.33,6120
DatacenterBrokerSimple,2,0.33,6120
DatacenterBrokerPSO,0,0.53,1317
DatacenterBrokerPSO,1,0.4,1317
DatacenterBrokerPSO,2,0.07,1317
DatacenterBrokerHeuristic,0,0.37,6868
DatacenterBrokerHeuristic,1,0.25,6868
DatacenterBrokerHeuristic,2,0.38,6868
