Broker,VM ID,VM Load,Total Execution Time
DatacenterBrokerSimple,0,0.34,1869
DatacenterBrokerSimple,1,0.33,1869
DatacenterBrokerSimple,2,0.33,1869
DatacenterBrokerPSO,0,0.41,738
DatacenterBrokerPSO,1,0.49,738
DatacenterBrokerPSO,2,0.1,738
DatacenterBrokerHeuristic,0,0.38,2105
DatacenterBrokerHeuristic,1,0.29,2105
DatacenterBrokerHeuristic,2,0.33,2105
