Broker,VM ID,VM Load,Total Execution Time
DatacenterBrokerSimple,0,0.34,11957
DatacenterBrokerSimple,1,0.34,11957
DatacenterBrokerSimple,2,0.33,11957
DatacenterBrokerPSO,0,0.53,2598
DatacenterBrokerPSO,1,0.4,2598
DatacenterBrokerPSO,2,0.07,2598
DatacenterBrokerHeuristic,0,0.31,11116
DatacenterBrokerHeuristic,1,0.38,11116
DatacenterBrokerHeuristic,2,0.32,11116
